wordle_dict,V1,V2,V3,V4,V5,p 7,s 7,p 8,s 8,p 9,s 9,p 10,s 10,p 11,s 11,sumf,sum_uniqs,unique,score,rank,UxSUxSF,rank2
urent,u,r,e,n,t,1.4569842738205365,3.8714153561517115,7.246376811594203,6.410730804810361,6.799259944495837,10.271353684859697,6.074622263336417,4.551341350601295,5.604378661732963,5.080172679617638,27.181621954979956,30.185013876040703,5,135.90810977489977,10349,4102.388179421813,8261
urged,u,r,g,e,d,1.4569842738205365,3.8714153561517115,7.246376811594203,6.410730804810361,2.80604378661733,2.534690101757632,17.9386370644465,10.271353684859697,6.344434165895775,3.781991982732038,35.792476102374344,26.87018193031144,5,178.96238051187171,6843.5,4808.751723035616,6939
urger,u,r,g,e,r,1.4569842738205365,3.8714153561517115,7.246376811594203,6.410730804810361,2.80604378661733,2.534690101757632,17.9386370644465,10.271353684859697,5.188097440641382,6.410730804810361,34.63613937711995,23.0881899475794,4,138.5445575084798,10167,3198.74305995912,10151
urges,u,r,g,e,s,1.4569842738205365,3.8714153561517115,7.246376811594203,6.410730804810361,2.80604378661733,2.534690101757632,17.9386370644465,10.271353684859697,30.511871723712613,10.275979031760716,59.959913660191184,33.36416897934012,5,299.7995683009559,1320,10002.563456726313,1020
urial,u,r,i,a,l,1.4569842738205365,3.8714153561517115,7.246376811594203,6.410730804810361,8.102065988282455,5.795559666975024,8.279370952821461,9.23527597903176,3.669441874807277,5.197348134443416,28.75423990132593,30.510329941412273,5,143.77119950662967,9772,4386.50673301988,7727
urite,u,r,i,t,e,1.4569842738205365,3.8714153561517115,7.246376811594203,6.410730804810361,8.102065988282455,5.795559666975024,6.922602528522972,5.080172679617638,11.732963305581253,10.271353684859697,35.46099290780142,31.429232192414432,5,177.3049645390071,6967,5572.5588993642605,5509
urman,u,r,m,a,n,1.4569842738205365,3.8714153561517115,7.246376811594203,6.410730804810361,3.939253777366636,3.046561825470244,8.279370952821461,9.23527597903176,4.085723095898859,4.551341350601295,25.007708911501695,27.115325316065373,5,125.03854455750847,11096.5,3390.4608127241777,9761
urnal,u,r,n,a,l,1.4569842738205365,3.8714153561517115,7.246376811594203,6.410730804810361,7.431390687634906,4.551341350601295,8.279370952821461,9.23527597903176,3.669441874807277,5.197348134443416,28.083564600678383,29.266111625038544,5,140.4178230033919,10037,4109.483682162172,8246
urned,u,r,n,e,d,1.4569842738205365,3.8714153561517115,7.246376811594203,6.410730804810361,7.431390687634906,4.551341350601295,17.9386370644465,10.271353684859697,6.344434165895775,3.781991982732038,40.41782300339192,28.886833179155104,5,202.08911501695962,5381,5837.714552818001,5041
urped,u,r,p,e,d,1.4569842738205365,3.8714153561517115,7.246376811594203,6.410730804810361,2.80604378661733,3.112858464384829,17.9386370644465,10.271353684859697,6.344434165895775,3.781991982732038,35.792476102374344,27.448350292938635,5,178.96238051187171,6843.5,4912.22210954803,6731
ursae,u,r,s,a,e,1.4569842738205365,3.8714153561517115,7.246376811594203,6.410730804810361,4.108849830403947,10.275979031760716,8.279370952821461,9.23527597903176,11.732963305581253,10.271353684859697,32.8245451742214,40.06475485661424,5,164.12272587110698,8029.5,6575.536778425201,3973
ursid,u,r,s,i,d,1.4569842738205365,3.8714153561517115,7.246376811594203,6.410730804810361,4.108849830403947,10.275979031760716,6.7838421214924445,5.795559666975024,6.344434165895775,3.781991982732038,25.940487203206906,30.13567684242985,5,129.70243601603454,10806.5,3908.6706974551507,8657
urson,u,r,s,o,n,1.4569842738205365,3.8714153561517115,7.246376811594203,6.410730804810361,4.108849830403947,10.275979031760716,5.38082022818378,6.842429848905334,4.085723095898859,4.551341350601295,22.278754239901325,31.95189639222942,5,111.39377119950663,11818,3559.242236106345,9412
urubu,u,r,u,b,u,1.4569842738205365,3.8714153561517115,7.246376811594203,6.410730804810361,5.141843971631205,3.8714153561517115,1.8732654949121186,2.5084798026518653,0.5164970706136294,3.8714153561517115,16.234967622571695,12.790625963613937,3,48.704902867715084,12961,622.9661951750916,12965
urvas,u,r,v,a,s,1.4569842738205365,3.8714153561517115,7.246376811594203,6.410730804810361,1.8501387604070305,1.0699969164353993,8.279370952821461,9.23527597903176,30.511871723712613,10.275979031760716,49.344742522355844,30.863398088189946,5,246.7237126117792,3184,7614.7321601335125,2777
users,u,s,e,r,s,1.4569842738205365,3.8714153561517115,0.7169287696577243,10.275979031760716,6.799259944495837,10.271353684859697,5.542707369719396,6.410730804810361,30.511871723712613,10.275979031760716,45.027752081406106,30.829478877582485,4,180.11100832562443,6765,5552.728526794921,5552
usnea,u,s,n,e,a,1.4569842738205365,3.8714153561517115,0.7169287696577243,10.275979031760716,7.431390687634906,4.551341350601295,17.9386370644465,10.271353684859697,5.242059821153253,9.23527597903176,32.78600061671292,38.20536540240518,5,163.9300030835646,8050.5,6263.005668224992,4414
usque,u,s,q,u,e,1.4569842738205365,3.8714153561517115,0.7169287696577243,10.275979031760716,0.10021584952204748,0.1726796176379895,3.0912735121800803,3.8714153561517115,11.732963305581253,10.271353684859697,17.09836571076164,24.591427690410114,4,68.39346284304656,12893,1681.8928960015305,12533
usure,u,s,u,r,e,1.4569842738205365,3.8714153561517115,0.7169287696577243,10.275979031760716,5.141843971631205,3.8714153561517115,5.542707369719396,6.410730804810361,11.732963305581253,10.271353684859697,24.591427690410114,30.829478877582485,4,98.36571076164046,12321,3032.5636022043827,10491
usury,u,s,u,r,y,1.4569842738205365,3.8714153561517115,0.7169287696577243,10.275979031760716,5.141843971631205,3.8714153561517115,5.542707369719396,6.410730804810361,10.029293863706444,3.1976564909034844,22.887758248535306,23.755781683626275,4,91.55103299414122,12517,2174.866352719285,11980
uteri,u,t,e,r,i,1.4569842738205365,3.8714153561517115,1.8424298489053346,5.080172679617638,6.799259944495837,10.271353684859697,5.542707369719396,6.410730804810361,2.158495220474869,5.795559666975024,17.79987665741597,31.429232192414432,5,88.99938328707987,12571,2797.182282311321,10921
uveal,u,v,e,a,l,1.4569842738205365,3.8714153561517115,0.40086339808818994,1.0699969164353993,6.799259944495837,10.271353684859697,8.279370952821461,9.23527597903176,3.669441874807277,5.197348134443416,20.605920444033302,29.645390070921984,5,103.02960222016651,12170,3054.352746668766,10446
uveas,u,v,e,a,s,1.4569842738205365,3.8714153561517115,0.40086339808818994,1.0699969164353993,6.799259944495837,10.271353684859697,8.279370952821461,9.23527597903176,30.511871723712613,10.275979031760716,47.448350292938635,34.72402096823929,5,237.24175146469318,3626,8237.98755240182,2206
uvula,u,v,u,l,a,1.4569842738205365,3.8714153561517115,0.40086339808818994,1.0699969164353993,5.141843971631205,3.8714153561517115,5.943570767807586,5.197348134443416,5.242059821153253,9.23527597903176,18.18532223250077,19.374036386062286,4,72.74128893000308,12851,1409.2923784989496,12744
vacua,v,a,c,u,a,1.8655565834104226,1.0699969164353993,17.44526672833796,9.23527597903176,3.0218933086648163,3.1267345050878816,3.0912735121800803,3.8714153561517115,5.242059821153253,9.23527597903176,30.66604995374653,17.303422756706752,4,122.66419981498612,11233.5,2122.510506511855,12044
vaded,v,a,d,e,d,1.8655565834104226,1.0699969164353993,17.44526672833796,9.23527597903176,3.006475485661425,3.781991982732038,17.9386370644465,10.271353684859697,6.344434165895775,3.781991982732038,46.60037002775208,24.358618563058894,4,186.4014801110083,6328,4540.4825536136605,7420
vades,v,a,d,e,s,1.8655565834104226,1.0699969164353993,17.44526672833796,9.23527597903176,3.006475485661425,3.781991982732038,17.9386370644465,10.271353684859697,30.511871723712613,10.275979031760716,70.76780758556892,34.63459759481961,5,353.8390379278446,243,12255.072691969011,264
vagal,v,a,g,a,l,1.8655565834104226,1.0699969164353993,17.44526672833796,9.23527597903176,2.80604378661733,2.534690101757632,8.279370952821461,9.23527597903176,3.669441874807277,5.197348134443416,34.06567992599445,18.037311131668208,4,136.2627197039778,10324.5,2457.8130709479437,11536
vagus,v,a,g,u,s,1.8655565834104226,1.0699969164353993,17.44526672833796,9.23527597903176,2.80604378661733,2.534690101757632,3.0912735121800803,3.8714153561517115,30.511871723712613,10.275979031760716,55.720012334258406,26.98735738513722,5,278.60006167129205,2010.5,7518.679431844428,2888
vails,v,a,i,l,s,1.8655565834104226,1.0699969164353993,17.44526672833796,9.23527597903176,8.102065988282455,5.795559666975024,5.943570767807586,5.197348134443416,30.511871723712613,10.275979031760716,63.868331791551036,31.574159728646315,5,319.34165895775516,765.5,10082.94454794306,981
vaire,v,a,i,r,e,1.8655565834104226,1.0699969164353993,17.44526672833796,9.23527597903176,8.102065988282455,5.795559666975024,5.542707369719396,6.410730804810361,11.732963305581253,10.271353684859697,44.688559975331486,32.78291705211224,5,223.44279987665743,4321,7325.106774248175,3075
vairs,v,a,i,r,s,1.8655565834104226,1.0699969164353993,17.44526672833796,9.23527597903176,8.102065988282455,5.795559666975024,5.542707369719396,6.410730804810361,30.511871723712613,10.275979031760716,63.467468393462845,32.78754239901326,5,317.3373419673142,821.5,10404.711554543486,845
vairy,v,a,i,r,y,1.8655565834104226,1.0699969164353993,17.44526672833796,9.23527597903176,8.102065988282455,5.795559666975024,5.542707369719396,6.410730804810361,10.029293863706444,3.1976564909034844,42.98489053345668,25.70921985815603,5,214.9244526672834,4751,5525.540006517038,5596
vakas,v,a,k,a,s,1.8655565834104226,1.0699969164353993,17.44526672833796,9.23527597903176,2.0968239284613013,2.320382362010484,8.279370952821461,9.23527597903176,30.511871723712613,10.275979031760716,60.19888991674376,22.90163428923836,4,240.79555966697504,3466,5514.611845965536,5612
vakil,v,a,k,i,l,1.8655565834104226,1.0699969164353993,17.44526672833796,9.23527597903176,2.0968239284613013,2.320382362010484,6.7838421214924445,5.795559666975024,3.669441874807277,5.197348134443416,31.860931236509405,23.618563058896083,5,159.30465618254703,8467.5,3762.5470676232467,8977
vales,v,a,l,e,s,1.8655565834104226,1.0699969164353993,17.44526672833796,9.23527597903176,6.537156953438175,5.197348134443416,17.9386370644465,10.271353684859697,30.511871723712613,10.275979031760716,74.29848905334566,36.04995374653099,5,371.4924452667283,105,13392.285469051252,113
valis,v,a,l,i,s,1.8655565834104226,1.0699969164353993,17.44526672833796,9.23527597903176,6.537156953438175,5.197348134443416,6.7838421214924445,5.795559666975024,30.511871723712613,10.275979031760716,63.143694110391614,31.574159728646315,5,315.7184705519581,866,9968.545418491442,1039
valse,v,a,l,s,e,1.8655565834104226,1.0699969164353993,17.44526672833796,9.23527597903176,6.537156953438175,5.197348134443416,3.9777983348751156,10.275979031760716,11.732963305581253,10.271353684859697,41.558741905642925,36.04995374653099,5,207.79370952821463,5077,7490.953617312233,2919
vamps,v,a,m,p,s,1.8655565834104226,1.0699969164353993,17.44526672833796,9.23527597903176,3.939253777366636,3.046561825470244,3.2223250077089114,3.112858464384829,30.511871723712613,10.275979031760716,56.984273820536544,26.74067221708295,5,284.9213691026827,1793,7618.988938817343,2773
vampy,v,a,m,p,y,1.8655565834104226,1.0699969164353993,17.44526672833796,9.23527597903176,3.939253777366636,3.046561825470244,3.2223250077089114,3.112858464384829,10.029293863706444,3.1976564909034844,36.50169596053037,19.662349676225716,5,182.50847980265183,6610.5,3588.5455487561194,9357
vanda,v,a,n,d,a,1.8655565834104226,1.0699969164353993,17.44526672833796,9.23527597903176,7.431390687634906,4.551341350601295,3.630897317298797,3.781991982732038,5.242059821153253,9.23527597903176,35.61517113783534,18.638606228800494,4,142.46068455134136,9866.5,2655.2686024378136,11181
vaned,v,a,n,e,d,1.8655565834104226,1.0699969164353993,17.44526672833796,9.23527597903176,7.431390687634906,4.551341350601295,17.9386370644465,10.271353684859697,6.344434165895775,3.781991982732038,51.02528522972556,28.90995991366019,5,255.12642614862781,2848,7375.694752872217,3025
vanes,v,a,n,e,s,1.8655565834104226,1.0699969164353993,17.44526672833796,9.23527597903176,7.431390687634906,4.551341350601295,17.9386370644465,10.271353684859697,30.511871723712613,10.275979031760716,75.1927227875424,35.40394696268887,5,375.96361393771195,80,13310.595847751589,126
vangs,v,a,n,g,s,1.8655565834104226,1.0699969164353993,17.44526672833796,9.23527597903176,7.431390687634906,4.551341350601295,3.260869565217391,2.534690101757632,30.511871723712613,10.275979031760716,60.51495528831329,27.667283379586802,5,302.5747764415664,1231.5,8371.422083323943,2083
vants,v,a,n,t,s,1.8655565834104226,1.0699969164353993,17.44526672833796,9.23527597903176,7.431390687634906,4.551341350601295,6.922602528522972,5.080172679617638,30.511871723712613,10.275979031760716,64.17668825161887,30.21276595744681,5,320.88344125809436,720.5,9694.776310350937,1185
vaped,v,a,p,e,d,1.8655565834104226,1.0699969164353993,17.44526672833796,9.23527597903176,2.80604378661733,3.112858464384829,17.9386370644465,10.271353684859697,6.344434165895775,3.781991982732038,46.39993832870799,27.471477027443726,5,231.99969164353996,3889.5,6373.374199359535,4257
vaper,v,a,p,e,r,1.8655565834104226,1.0699969164353993,17.44526672833796,9.23527597903176,2.80604378661733,3.112858464384829,17.9386370644465,10.271353684859697,5.188097440641382,6.410730804810361,45.24360160345359,30.100215849522048,5,226.21800801726795,4179,6809.210870368675,3649
vapes,v,a,p,e,s,1.8655565834104226,1.0699969164353993,17.44526672833796,9.23527597903176,2.80604378661733,3.112858464384829,17.9386370644465,10.271353684859697,30.511871723712613,10.275979031760716,70.56737588652483,33.9654640764724,5,352.83687943262413,249,11984.26835322342,326
varan,v,a,r,a,n,1.8655565834104226,1.0699969164353993,17.44526672833796,9.23527597903176,9.23527597903176,6.410730804810361,8.279370952821461,9.23527597903176,4.085723095898859,4.551341350601295,40.911193339500464,21.267345050878816,4,163.64477335800186,8083,3480.2898607774864,9580
varas,v,a,r,a,s,1.8655565834104226,1.0699969164353993,17.44526672833796,9.23527597903176,9.23527597903176,6.410730804810361,8.279370952821461,9.23527597903176,30.511871723712613,10.275979031760716,67.33734196731422,26.991982732038238,4,269.34936786925687,2350,7270.273486412397,3136
vardy,v,a,r,d,y,1.8655565834104226,1.0699969164353993,17.44526672833796,9.23527597903176,9.23527597903176,6.410730804810361,3.630897317298797,3.781991982732038,10.029293863706444,3.1976564909034844,42.20629047178538,23.695652173913043,5,211.0314523589269,4927,5000.527892852833,6554
varec,v,a,r,e,c,1.8655565834104226,1.0699969164353993,17.44526672833796,9.23527597903176,9.23527597903176,6.410730804810361,17.9386370644465,10.271353684859697,0.979031760715387,3.1267345050878816,47.46376811594203,30.114091890225097,5,237.31884057971016,3621,7146.6413724990725,3276
vares,v,a,r,e,s,1.8655565834104226,1.0699969164353993,17.44526672833796,9.23527597903176,9.23527597903176,6.410730804810361,17.9386370644465,10.271353684859697,30.511871723712613,10.275979031760716,76.99660807893926,37.263336416897936,5,384.98304039469633,46,14345.752549027777,50
varia,v,a,r,i,a,1.8655565834104226,1.0699969164353993,17.44526672833796,9.23527597903176,9.23527597903176,6.410730804810361,6.7838421214924445,5.795559666975024,5.242059821153253,9.23527597903176,40.57200123342584,22.511563367252542,4,162.28800493370335,8205,3653.356706810056,9229
varix,v,a,r,i,x,1.8655565834104226,1.0699969164353993,17.44526672833796,9.23527597903176,9.23527597903176,6.410730804810361,6.7838421214924445,5.795559666975024,0.5396238051187172,0.44403330249768735,35.869565217391305,22.955596669750232,5,179.34782608695653,6813,4117.036359248683,8225
varna,v,a,r,n,a,1.8655565834104226,1.0699969164353993,17.44526672833796,9.23527597903176,9.23527597903176,6.410730804810361,6.074622263336417,4.551341350601295,5.242059821153253,9.23527597903176,39.86278137526981,21.267345050878816,4,159.45112550107925,8456.5,3391.1021047824347,9758
varus,v,a,r,u,s,1.8655565834104226,1.0699969164353993,17.44526672833796,9.23527597903176,9.23527597903176,6.410730804810361,3.0912735121800803,3.8714153561517115,30.511871723712613,10.275979031760716,62.14924452667284,30.863398088189946,5,310.7462226333642,1008.5,9590.68437353482,1235
varve,v,a,r,v,e,1.8655565834104226,1.0699969164353993,17.44526672833796,9.23527597903176,9.23527597903176,6.410730804810361,1.2025901942645698,1.0699969164353993,11.732963305581253,10.271353684859697,41.481652790625965,26.987357385137216,4,165.92661116250386,7873.5,4477.92075514719,7544
vasal,v,a,s,a,l,1.8655565834104226,1.0699969164353993,17.44526672833796,9.23527597903176,4.108849830403947,10.275979031760716,8.279370952821461,9.23527597903176,3.669441874807277,5.197348134443416,35.36848596978107,25.77860006167129,4,141.47394387912428,9944,3647.0002184072737,9244
vases,v,a,s,e,s,1.8655565834104226,1.0699969164353993,17.44526672833796,9.23527597903176,4.108849830403947,10.275979031760716,17.9386370644465,10.271353684859697,30.511871723712613,10.275979031760716,71.87018193031145,30.852605612087572,4,287.4807277212458,1720,8869.529513459527,1693
vasts,v,a,s,t,s,1.8655565834104226,1.0699969164353993,17.44526672833796,9.23527597903176,4.108849830403947,10.275979031760716,6.922602528522972,5.080172679617638,30.511871723712613,10.275979031760716,60.854147394387915,25.661424606845515,4,243.41658957755166,3327,6246.4164614998,4441
vasty,v,a,s,t,y,1.8655565834104226,1.0699969164353993,17.44526672833796,9.23527597903176,4.108849830403947,10.275979031760716,6.922602528522972,5.080172679617638,10.029293863706444,3.1976564909034844,40.37156953438174,28.859081097748998,5,201.8578476719087,5393,5825.431996180677,5063
vatic,v,a,t,i,c,1.8655565834104226,1.0699969164353993,17.44526672833796,9.23527597903176,4.748689485044712,5.080172679617638,6.7838421214924445,5.795559666975024,0.979031760715387,3.1267345050878816,31.822386679000925,24.307739747147703,5,159.11193339500463,8487.5,3867.651467631272,8752
vatus,v,a,t,u,s,1.8655565834104226,1.0699969164353993,17.44526672833796,9.23527597903176,4.748689485044712,5.080172679617638,3.0912735121800803,3.8714153561517115,30.511871723712613,10.275979031760716,57.66265803268578,29.532839962997226,5,288.3132901634289,1692.5,8514.710257601728,1958
vauch,v,a,u,c,h,1.8655565834104226,1.0699969164353993,17.44526672833796,9.23527597903176,5.141843971631205,3.8714153561517115,3.1683626271970398,3.1267345050878816,2.8522972556275055,2.713536848596978,30.473327166204133,20.016959605303732,5,152.36663583102066,9086,3049.9167946255648,10457
vaute,v,a,u,t,e,1.8655565834104226,1.0699969164353993,17.44526672833796,9.23527597903176,5.141843971631205,3.8714153561517115,6.922602528522972,5.080172679617638,11.732963305581253,10.271353684859697,43.10823311748381,29.528214616096207,5,215.54116558741907,4714,6364.54579606884,4275
vauts,v,a,u,t,s,1.8655565834104226,1.0699969164353993,17.44526672833796,9.23527597903176,5.141843971631205,3.8714153561517115,6.922602528522972,5.080172679617638,30.511871723712613,10.275979031760716,61.88714153561517,29.532839962997226,5,309.43570767807586,1042.5,9138.515233693406,1513
vawte,v,a,w,t,e,1.8655565834104226,1.0699969164353993,17.44526672833796,9.23527597903176,2.0891150169596053,1.6019118100524206,6.922602528522972,5.080172679617638,11.732963305581253,10.271353684859697,40.05550416281221,27.258711069996917,5,200.27752081406106,5482.5,5459.307073685784,5711
vaxes,v,a,x,e,s,1.8655565834104226,1.0699969164353993,17.44526672833796,9.23527597903176,1.0252852297255628,0.44403330249768735,17.9386370644465,10.271353684859697,30.511871723712613,10.275979031760716,68.78661732963306,31.29663891458526,5,343.9330866481653,322,10763.949623606393,676
veale,v,e,a,l,e,1.8655565834104226,1.0699969164353993,12.550107924761022,10.271353684859697,9.528214616096207,9.23527597903176,5.943570767807586,5.197348134443416,11.732963305581253,10.271353684859697,41.62041319765649,25.773974714770272,4,166.48165279062596,7816.5,4290.893909498757,7898
veals,v,e,a,l,s,1.8655565834104226,1.0699969164353993,12.550107924761022,10.271353684859697,9.528214616096207,9.23527597903176,5.943570767807586,5.197348134443416,30.511871723712613,10.275979031760716,60.39932161578785,36.04995374653099,5,301.99660807893923,1245,10886.963752855007,628
vealy,v,e,a,l,y,1.8655565834104226,1.0699969164353993,12.550107924761022,10.271353684859697,9.528214616096207,9.23527597903176,5.943570767807586,5.197348134443416,10.029293863706444,3.1976564909034844,39.91674375578168,28.97163120567376,5,199.5837187789084,5520.5,5782.265895119439,5139
veena,v,e,e,n,a,1.8655565834104226,1.0699969164353993,12.550107924761022,10.271353684859697,6.799259944495837,10.271353684859697,6.074622263336417,4.551341350601295,5.242059821153253,9.23527597903176,32.531606537156954,25.12796793092815,4,130.12642614862781,10783,3269.81266322901,10005
veeps,v,e,e,p,s,1.8655565834104226,1.0699969164353993,12.550107924761022,10.271353684859697,6.799259944495837,10.271353684859697,3.2223250077089114,3.112858464384829,30.511871723712613,10.275979031760716,54.9491211840888,24.730188097440642,4,219.7964847363552,4503,5435.608410686305,5758
veers,v,e,e,r,s,1.8655565834104226,1.0699969164353993,12.550107924761022,10.271353684859697,6.799259944495837,10.271353684859697,5.542707369719396,6.410730804810361,30.511871723712613,10.275979031760716,57.26950354609929,28.028060437866174,4,229.07801418439715,4037,6420.612426546648,4194
veery,v,e,e,r,y,1.8655565834104226,1.0699969164353993,12.550107924761022,10.271353684859697,6.799259944495837,10.271353684859697,5.542707369719396,6.410730804810361,10.029293863706444,3.1976564909034844,36.78692568609312,20.94973789700894,4,147.14770274437248,9506,3082.705804641587,10393
vegas,v,e,g,a,s,1.8655565834104226,1.0699969164353993,12.550107924761022,10.271353684859697,2.80604378661733,2.534690101757632,8.279370952821461,9.23527597903176,30.511871723712613,10.275979031760716,56.01295097132285,33.387295713845205,5,280.0647548566143,1965,9350.604789423345,1373
veges,v,e,g,e,s,1.8655565834104226,1.0699969164353993,12.550107924761022,10.271353684859697,2.80604378661733,2.534690101757632,17.9386370644465,10.271353684859697,30.511871723712613,10.275979031760716,65.67221708294788,24.152019734813443,4,262.6888683317915,2564,6344.466732065239,4306
vegie,v,e,g,i,e,1.8655565834104226,1.0699969164353993,12.550107924761022,10.271353684859697,2.80604378661733,2.534690101757632,6.7838421214924445,5.795559666975024,11.732963305581253,10.271353684859697,35.738513721862475,19.671600370027754,4,142.9540548874499,9836.5,2812.1350390209273,10891
vegos,v,e,g,o,s,1.8655565834104226,1.0699969164353993,12.550107924761022,10.271353684859697,2.80604378661733,2.534690101757632,5.38082022818378,6.842429848905334,30.511871723712613,10.275979031760716,53.114400246685165,30.99444958371878,5,265.5720012334258,2480,8231.258003076719,2211
vehme,v,e,h,m,e,1.8655565834104226,1.0699969164353993,12.550107924761022,10.271353684859697,0.9250693802035153,2.713536848596978,3.0989824236817762,3.046561825470244,11.732963305581253,10.271353684859697,30.17267961763799,17.10144927536232,4,120.69071847055196,11345,2063.9861999311784,12120
veils,v,e,i,l,s,1.8655565834104226,1.0699969164353993,12.550107924761022,10.271353684859697,8.102065988282455,5.795559666975024,5.943570767807586,5.197348134443416,30.511871723712613,10.275979031760716,58.973172987974095,32.61023743447425,5,294.86586493987045,1474.5,9615.645867010791,1228
veily,v,e,i,l,y,1.8655565834104226,1.0699969164353993,12.550107924761022,10.271353684859697,8.102065988282455,5.795559666975024,5.943570767807586,5.197348134443416,10.029293863706444,3.1976564909034844,38.49059512796793,25.53191489361702,5,192.45297563983965,5940,4913.692995059736,6730
veins,v,e,i,n,s,1.8655565834104226,1.0699969164353993,12.550107924761022,10.271353684859697,8.102065988282455,5.795559666975024,6.074622263336417,4.551341350601295,30.511871723712613,10.275979031760716,59.10422448350293,31.964230650632132,5,295.5211224175147,1454.5,9446.105319087133,1322
veiny,v,e,i,n,y,1.8655565834104226,1.0699969164353993,12.550107924761022,10.271353684859697,8.102065988282455,5.795559666975024,6.074622263336417,4.551341350601295,10.029293863706444,3.1976564909034844,38.62164662349676,24.8859081097749,5,193.1082331174838,5904,4805.673744602692,6943
velar,v,e,l,a,r,1.8655565834104226,1.0699969164353993,12.550107924761022,10.271353684859697,6.537156953438175,5.197348134443416,8.279370952821461,9.23527597903176,5.188097440641382,6.410730804810361,34.42028985507246,32.18470551958063,5,172.1014492753623,7358,5539.03446442058,5576
velds,v,e,l,d,s,1.8655565834104226,1.0699969164353993,12.550107924761022,10.271353684859697,6.537156953438175,5.197348134443416,3.630897317298797,3.781991982732038,30.511871723712613,10.275979031760716,55.09559050262103,30.596669750231268,5,275.47795251310515,2142,8428.70793651337,2028
veldt,v,e,l,d,t,1.8655565834104226,1.0699969164353993,12.550107924761022,10.271353684859697,6.537156953438175,5.197348134443416,3.630897317298797,3.781991982732038,5.604378661732963,5.080172679617638,30.18809744064138,25.400863398088187,5,150.94048720320689,9205.5,3834.0186966895367,8829
veles,v,e,l,e,s,1.8655565834104226,1.0699969164353993,12.550107924761022,10.271353684859697,6.537156953438175,5.197348134443416,17.9386370644465,10.271353684859697,30.511871723712613,10.275979031760716,69.40333024976873,26.81467776749923,4,277.6133209990749,2053,7444.111746555522,2955
vells,v,e,l,l,s,1.8655565834104226,1.0699969164353993,12.550107924761022,10.271353684859697,6.537156953438175,5.197348134443416,5.943570767807586,5.197348134443416,30.511871723712613,10.275979031760716,57.40826395312982,26.81467776749923,4,229.63305581251927,4003,6157.53639637887,4568
velum,v,e,l,u,m,1.8655565834104226,1.0699969164353993,12.550107924761022,10.271353684859697,6.537156953438175,5.197348134443416,3.0912735121800803,3.8714153561517115,1.403021893308665,3.046561825470244,25.447116867098366,23.456675917360467,5,127.23558433549184,10948,2984.523866913618,10592
venae,v,e,n,a,e,1.8655565834104226,1.0699969164353993,12.550107924761022,10.271353684859697,7.431390687634906,4.551341350601295,8.279370952821461,9.23527597903176,11.732963305581253,10.271353684859697,41.859389454209065,25.12796793092815,4,167.43755781683626,7736.5,4207.36558325439,8056
venal,v,e,n,a,l,1.8655565834104226,1.0699969164353993,12.550107924761022,10.271353684859697,7.431390687634906,4.551341350601295,8.279370952821461,9.23527597903176,3.669441874807277,5.197348134443416,33.79586802343509,30.325316065371567,5,168.97934011717547,7614,5124.351897571267,6330
vends,v,e,n,d,s,1.8655565834104226,1.0699969164353993,12.550107924761022,10.271353684859697,7.431390687634906,4.551341350601295,3.630897317298797,3.781991982732038,30.511871723712613,10.275979031760716,55.98982423681776,29.950662966389146,5,279.9491211840888,1969,8384.661776321474,2068
vendu,v,e,n,d,u,1.8655565834104226,1.0699969164353993,12.550107924761022,10.271353684859697,7.431390687634906,4.551341350601295,3.630897317298797,3.781991982732038,0.5164970706136294,3.8714153561517115,25.994449583718776,23.54609929078014,5,129.9722479185939,10787,3060.3394545371043,10436
veney,v,e,n,e,y,1.8655565834104226,1.0699969164353993,12.550107924761022,10.271353684859697,7.431390687634906,4.551341350601295,17.9386370644465,10.271353684859697,10.029293863706444,3.1976564909034844,49.814986123959294,19.090348442799876,4,199.25994449583717,5533,3803.9417711184947,8889
venge,v,e,n,g,e,1.8655565834104226,1.0699969164353993,12.550107924761022,10.271353684859697,7.431390687634906,4.551341350601295,3.260869565217391,2.534690101757632,11.732963305581253,10.271353684859697,36.840888066605,18.427382053654025,4,147.36355226642,9490,2715.5244783969347,11081
venin,v,e,n,i,n,1.8655565834104226,1.0699969164353993,12.550107924761022,10.271353684859697,7.431390687634906,4.551341350601295,6.7838421214924445,5.795559666975024,4.085723095898859,4.551341350601295,32.71662041319765,21.688251618871416,4,130.8664816527906,10733.5,2838.2651825621424,10847
vents,v,e,n,t,s,1.8655565834104226,1.0699969164353993,12.550107924761022,10.271353684859697,7.431390687634906,4.551341350601295,6.922602528522972,5.080172679617638,30.511871723712613,10.275979031760716,59.28152944804194,31.248843663274748,5,296.4076472402097,1430.5,9262.396229208403,1433
venus,v,e,n,u,s,1.8655565834104226,1.0699969164353993,12.550107924761022,10.271353684859697,7.431390687634906,4.551341350601295,3.0912735121800803,3.8714153561517115,30.511871723712613,10.275979031760716,55.450200431699045,30.04008633980882,5,277.2510021584952,2069,8328.644042639717,2126
verbs,v,e,r,b,s,1.8655565834104226,1.0699969164353993,12.550107924761022,10.271353684859697,9.23527597903176,6.410730804810361,1.8732654949121186,2.5084798026518653,30.511871723712613,10.275979031760716,56.036077705827935,30.53654024051804,5,280.1803885291397,1959.5,8555.739708924053,1931
